,lat,long
320,37.77048,-122.42237
321,37.77052,-122.42238
322,37.77054,-122.42239
323,37.77056,-122.4224
324,37.77059,-122.42242
325,37.77068,-122.4224
326,37.77072,-122.4224
327,37.77079,-122.4224
328,37.77085,-122.42239
329,37.77091,-122.4224
330,37.77097,-122.4224
331,37.77103,-122.42241
332,37.77108,-122.42242
333,37.77114,-122.42244
334,37.77118,-122.42246
335,37.77123,-122.42247
336,37.77127,-122.42249
337,37.77132,-122.42251
338,37.77137,-122.42254
339,37.77143,-122.42255
340,37.77153,-122.42258
341,37.77155,-122.42259
342,37.77157,-122.42259
343,37.7716,-122.42261
344,37.77162,-122.42263
345,37.77165,-122.42266
346,37.77165,-122.4227
347,37.77166,-122.42274
348,37.77166,-122.42274
349,37.77166,-122.42278
350,37.77166,-122.42282
351,37.77166,-122.42285
352,37.77166,-122.42288
353,37.77168,-122.42296
354,37.77166,-122.42303
355,37.77166,-122.42304
356,37.77167,-122.42305
357,37.77167,-122.42305
358,37.77169,-122.42305
359,37.7717,-122.42306
360,37.77172,-122.42306
361,37.77176,-122.42305
362,37.77177,-122.42306
363,37.77179,-122.42306
364,37.7718,-122.42308
365,37.77182,-122.42314
366,37.77185,-122.42317
367,37.77187,-122.4232
368,37.77191,-122.42323
369,37.77194,-122.42326
370,37.77196,-122.42329
371,37.77198,-122.4233
372,37.77201,-122.42334
373,37.77204,-122.42337
374,37.77207,-122.4234
375,37.77211,-122.42342
376,37.77215,-122.42344
377,37.77219,-122.42344
378,37.77223,-122.42345
379,37.77227,-122.42345
380,37.7723,-122.42346
381,37.77234,-122.42344
382,37.77238,-122.42343
383,37.77241,-122.42342
384,37.77246,-122.42341
385,37.7725,-122.4234
386,37.77252,-122.4234
387,37.77255,-122.42339
388,37.77259,-122.42338
389,37.77262,-122.42338
390,37.77266,-122.42338
391,37.77269,-122.4234
392,37.77273,-122.42343
393,37.77277,-122.42346
394,37.77284,-122.4235
395,37.7729,-122.42353
396,37.77296,-122.42355
397,37.77302,-122.42358
398,37.77308,-122.4236
399,37.77313,-122.42362
400,37.77318,-122.42364
401,37.77324,-122.42366
402,37.7733,-122.42368
403,37.77336,-122.4237
404,37.77342,-122.42372
405,37.77349,-122.42372
406,37.77357,-122.42371
407,37.77364,-122.42371
408,37.7737,-122.42372
409,37.77378,-122.42374
410,37.77386,-122.42376
411,37.77394,-122.42378
412,37.77402,-122.4238
413,37.7741,-122.42382
414,37.77418,-122.42384
415,37.77425,-122.42386
416,37.77433,-122.42387
417,37.7744,-122.42389
418,37.77447,-122.42391
419,37.77454,-122.42392
420,37.7746,-122.42393
421,37.77464,-122.42394
422,37.77468,-122.42396
423,37.77472,-122.42396
424,37.77475,-122.42396
425,37.77478,-122.42396
426,37.7748,-122.42397
427,37.77481,-122.42397
428,37.77481,-122.42397
429,37.77481,-122.42396
430,37.77481,-122.42396
431,37.7748,-122.42397
432,37.7748,-122.42398
433,37.77481,-122.42399
434,37.77481,-122.42399
435,37.77481,-122.42399
436,37.77482,-122.42398
437,37.77482,-122.42398
438,37.77483,-122.42398
439,37.77483,-122.42398
440,37.77484,-122.42397
441,37.77484,-122.42397
442,37.77485,-122.42396
443,37.77485,-122.42396
444,37.77486,-122.42396
445,37.77486,-122.42395
446,37.77487,-122.42395
447,37.77488,-122.42395
448,37.77488,-122.42395
449,37.77488,-122.42395
450,37.77488,-122.42396
451,37.77489,-122.42396
452,37.77489,-122.42396
453,37.77489,-122.42396
454,37.77489,-122.42396
455,37.77489,-122.42396
456,37.77489,-122.42396
457,37.77489,-122.42396
458,37.77489,-122.42396
459,37.77489,-122.42396
460,37.77489,-122.42396
461,37.77489,-122.42396
462,37.77488,-122.42396
463,37.77488,-122.42396
464,37.77488,-122.42396
465,37.77488,-122.42396
466,37.77488,-122.42396
467,37.77488,-122.42396
468,37.77489,-122.42396
469,37.7749,-122.42396
470,37.77491,-122.42396
471,37.77494,-122.42396
472,37.77496,-122.42396
473,37.77499,-122.42398
474,37.77502,-122.42399
475,37.77506,-122.42401
476,37.77509,-122.42402
477,37.77512,-122.42404
478,37.77516,-122.42405
479,37.77521,-122.42406
480,37.77525,-122.42407
481,37.7753,-122.42408
482,37.77535,-122.4241
483,37.77539,-122.42411
484,37.77544,-122.42412
485,37.77549,-122.42413
486,37.77554,-122.42414
487,37.77559,-122.42415
488,37.77564,-122.42416
489,37.7757,-122.42416
490,37.77575,-122.42417
491,37.7758,-122.42418
492,37.77584,-122.4242
493,37.77589,-122.42421
494,37.77594,-122.42422
495,37.776,-122.42423
496,37.77605,-122.42424
497,37.7761,-122.42425
498,37.77615,-122.42427
499,37.7762,-122.42428
500,37.77625,-122.42429
501,37.7763,-122.4243
502,37.77634,-122.42431
503,37.77639,-122.42431
