,lat,long
5687,37.8641,-122.57874
5688,37.86413,-122.57875
5689,37.86415,-122.57876
5690,37.86418,-122.57878
5691,37.8642,-122.5788
5692,37.86423,-122.57881
5693,37.86426,-122.57883
5694,37.86428,-122.57884
5695,37.86431,-122.57885
5696,37.86433,-122.57887
5697,37.86436,-122.57889
5698,37.86438,-122.5789
5699,37.8644,-122.57892
5700,37.86442,-122.57895
5701,37.86444,-122.57897
5702,37.86446,-122.579
5703,37.86448,-122.57902
5704,37.8645,-122.57905
5705,37.86451,-122.57907
5706,37.86453,-122.5791
5707,37.86455,-122.57913
5708,37.86456,-122.57916
5709,37.86457,-122.57919
5710,37.86458,-122.57922
5711,37.86459,-122.57925
5712,37.86459,-122.57928
5713,37.8646,-122.5793
5714,37.8646,-122.57933
5715,37.8646,-122.57936
5716,37.8646,-122.5794
5717,37.86459,-122.57943
5718,37.86458,-122.57947
5719,37.86457,-122.5795
5720,37.86455,-122.57954
5721,37.86454,-122.57957
5722,37.86452,-122.5796
5723,37.8645,-122.57964
5724,37.86449,-122.57967
5725,37.86448,-122.5797
5726,37.86446,-122.57974
5727,37.86445,-122.57977
5728,37.86443,-122.5798
5729,37.86442,-122.57983
5730,37.8644,-122.57986
5731,37.8644,-122.57989
5732,37.86439,-122.57993
5733,37.86438,-122.57996
5734,37.86437,-122.57999
5735,37.86436,-122.58003
5736,37.86435,-122.58006
5737,37.86435,-122.5801
5738,37.86434,-122.58013
5739,37.86434,-122.58017
5740,37.86434,-122.5802
5741,37.86433,-122.58024
5742,37.86433,-122.58027
5743,37.86433,-122.5803
5744,37.86433,-122.58034
5745,37.86433,-122.58038
5746,37.86433,-122.58041
5747,37.86433,-122.58045
5748,37.86433,-122.58049
5749,37.86434,-122.58052
5750,37.86434,-122.58056
5751,37.86434,-122.5806
5752,37.86435,-122.58064
5753,37.86435,-122.58067
5754,37.86436,-122.5807
5755,37.86436,-122.58074
5756,37.86437,-122.58077
5757,37.86439,-122.5808
5758,37.8644,-122.58083
5759,37.86442,-122.58086
5760,37.86443,-122.58089
5761,37.86446,-122.58091
5762,37.86448,-122.58094
5763,37.8645,-122.58096
5764,37.86452,-122.58099
5765,37.86454,-122.58101
5766,37.86456,-122.58104
5767,37.86458,-122.58107
5768,37.86459,-122.5811
5769,37.86461,-122.58112
5770,37.86463,-122.58115
5771,37.86464,-122.58118
5772,37.86466,-122.58121
5773,37.86468,-122.58124
5774,37.86469,-122.58127
5775,37.86471,-122.5813
5776,37.86472,-122.58133
5777,37.86474,-122.58136
5778,37.86475,-122.5814
5779,37.86477,-122.58143
5780,37.86478,-122.58146
5781,37.8648,-122.58149
5782,37.86482,-122.58152
5783,37.86483,-122.58155
5784,37.86485,-122.58158
5785,37.86486,-122.58161
5786,37.86488,-122.58164
5787,37.8649,-122.58166
5788,37.86492,-122.58169
5789,37.86494,-122.58171
5790,37.86497,-122.58173
5791,37.86499,-122.58175
5792,37.86501,-122.58178
5793,37.86503,-122.5818
5794,37.86505,-122.58182
5795,37.86507,-122.58184
5796,37.86509,-122.58186
5797,37.86511,-122.58188
5798,37.86513,-122.58191
5799,37.86515,-122.58194
5800,37.86517,-122.58196
5801,37.86518,-122.58199
5802,37.8652,-122.58201
5803,37.86522,-122.58204
5804,37.86523,-122.58208
5805,37.86524,-122.58211
5806,37.86525,-122.58214
5807,37.86526,-122.58218
5808,37.86527,-122.58221
5809,37.86528,-122.58225
5810,37.86528,-122.58228
5811,37.86529,-122.58232
5812,37.86529,-122.58235
5813,37.86529,-122.58238
5814,37.86528,-122.58242
5815,37.86528,-122.58246
5816,37.86527,-122.58249
5817,37.86526,-122.58252
5818,37.86525,-122.58255
5819,37.86524,-122.58258
5820,37.86522,-122.58261
5821,37.86521,-122.58264
5822,37.8652,-122.58268
5823,37.86519,-122.58271
5824,37.86518,-122.58274
5825,37.86516,-122.58277
5826,37.86514,-122.5828
5827,37.86513,-122.58283
5828,37.86512,-122.58286
5829,37.8651,-122.5829
5830,37.86509,-122.58293
5831,37.86508,-122.58296
5832,37.86506,-122.58299
5833,37.86505,-122.58302
5834,37.86504,-122.58305
5835,37.86502,-122.58309
5836,37.86501,-122.58312
5837,37.865,-122.58315
5838,37.86498,-122.58318
5839,37.86497,-122.58321
5840,37.86495,-122.58324
5841,37.86494,-122.58327
5842,37.86493,-122.5833
5843,37.86492,-122.58333
5844,37.8649,-122.58336
5845,37.86489,-122.58339
5846,37.86488,-122.58342
5847,37.86486,-122.58345
5848,37.86484,-122.58348
5849,37.86482,-122.58351
5850,37.8648,-122.58353
5851,37.86479,-122.58356
5852,37.86477,-122.58358
5853,37.86475,-122.5836
5854,37.86474,-122.58363
5855,37.86472,-122.58365
5856,37.8647,-122.58368
5857,37.86469,-122.5837
5858,37.86467,-122.58372
5859,37.86465,-122.58374
5860,37.86463,-122.58376
5861,37.86461,-122.58378
5862,37.86459,-122.58381
5863,37.86457,-122.58383
5864,37.86455,-122.58385
5865,37.86453,-122.58388
5866,37.86451,-122.5839
5867,37.86449,-122.58392
5868,37.86447,-122.58394
5869,37.86445,-122.58397
5870,37.86444,-122.58399
5871,37.86442,-122.58401
5872,37.8644,-122.58404
5873,37.86438,-122.58406
5874,37.86436,-122.58408
5875,37.86434,-122.5841
5876,37.86433,-122.58413
5877,37.86431,-122.58416
5878,37.86429,-122.58418
5879,37.86426,-122.58421
5880,37.86425,-122.58424
5881,37.86423,-122.58427
5882,37.86422,-122.5843
5883,37.86421,-122.58433
5884,37.86419,-122.58436
5885,37.86418,-122.5844
5886,37.86417,-122.58443
5887,37.86416,-122.58446
5888,37.86415,-122.5845
5889,37.86414,-122.58453
5890,37.86413,-122.58456
5891,37.86413,-122.58459
5892,37.86412,-122.58462
5893,37.86412,-122.58466
5894,37.86411,-122.5847
5895,37.86411,-122.58473
5896,37.8641,-122.58477
5897,37.8641,-122.5848
5898,37.8641,-122.58484
5899,37.8641,-122.58487
5900,37.8641,-122.58491
5901,37.8641,-122.58494
5902,37.8641,-122.58497
5903,37.8641,-122.58501
5904,37.86411,-122.58504
5905,37.86412,-122.58506
5906,37.86413,-122.58509
5907,37.86415,-122.58512
5908,37.86416,-122.58515
5909,37.86418,-122.58518
5910,37.8642,-122.58521
5911,37.86422,-122.58523
5912,37.86424,-122.58526
5913,37.86425,-122.58529
5914,37.86427,-122.58531
5915,37.86428,-122.58533
5916,37.86429,-122.58535
5917,37.86429,-122.58538
5918,37.8643,-122.5854
5919,37.86432,-122.58544
5920,37.86433,-122.58548
5921,37.86434,-122.58552
5922,37.86434,-122.58555
5923,37.86435,-122.58559
5924,37.86435,-122.58562
5925,37.86435,-122.58565
5926,37.86435,-122.58569
5927,37.86435,-122.58572
5928,37.86434,-122.58575
5929,37.86434,-122.58579
5930,37.86434,-122.58582
5931,37.86435,-122.58585
5932,37.86436,-122.58588
5933,37.86436,-122.5859
5934,37.86437,-122.58594
5935,37.86438,-122.58598
5936,37.8644,-122.58602
5937,37.86441,-122.58607
5938,37.86443,-122.58611
5939,37.86444,-122.58615
5940,37.86446,-122.58619
5941,37.86448,-122.58622
5942,37.8645,-122.58626
5943,37.86451,-122.5863
5944,37.86453,-122.58633
5945,37.86454,-122.58637
5946,37.86456,-122.5864
5947,37.86457,-122.58643
5948,37.86458,-122.58646
5949,37.86461,-122.5865
5950,37.86463,-122.58654
5951,37.86465,-122.58657
5952,37.86467,-122.5866
5953,37.86469,-122.58662
5954,37.86471,-122.58664
5955,37.86474,-122.58666
5956,37.86476,-122.58668
5957,37.86479,-122.5867
5958,37.86482,-122.58672
5959,37.86484,-122.58673
5960,37.86487,-122.58674
5961,37.86489,-122.58675
5962,37.86492,-122.58675
5963,37.86494,-122.58675
5964,37.86496,-122.58675
5965,37.86499,-122.58675
5966,37.86502,-122.58675
5967,37.86504,-122.58675
5968,37.86507,-122.58676
5969,37.86509,-122.58676
5970,37.86512,-122.58677
5971,37.86515,-122.58678
5972,37.86517,-122.58679
5973,37.86521,-122.58679
5974,37.86524,-122.58679
5975,37.86527,-122.58678
5976,37.86531,-122.58679
5977,37.86534,-122.5868
5978,37.86538,-122.58682
5979,37.86542,-122.58683
5980,37.86545,-122.58685
5981,37.8655,-122.58687
5982,37.86555,-122.58689
5983,37.8656,-122.58691
5984,37.86566,-122.58694
5985,37.86572,-122.58697
5986,37.86579,-122.587
5987,37.86585,-122.58702
5988,37.86591,-122.58705
5989,37.86597,-122.58708
5990,37.86603,-122.58711
5991,37.86609,-122.58714
5992,37.86615,-122.58716
5993,37.86621,-122.58718
5994,37.86627,-122.5872
5995,37.86633,-122.58722
5996,37.86638,-122.58723
5997,37.86644,-122.58724
5998,37.86649,-122.58725
5999,37.86654,-122.58726
6000,37.86659,-122.58728
6001,37.86664,-122.58729
6002,37.86668,-122.58731
6003,37.86673,-122.58732
6004,37.86677,-122.58733
6005,37.86681,-122.58734
6006,37.86685,-122.58735
6007,37.86688,-122.58736
6008,37.86692,-122.58736
6009,37.86696,-122.58736
6010,37.86699,-122.58738
6011,37.86703,-122.58739
6012,37.86707,-122.5874
6013,37.86711,-122.5874
6014,37.86714,-122.58741
6015,37.86718,-122.58741
6016,37.86721,-122.58742
6017,37.86724,-122.58743
6018,37.86727,-122.58744
6019,37.86729,-122.58745
6020,37.86732,-122.58746
6021,37.86734,-122.58746
6022,37.86736,-122.58747
6023,37.86738,-122.58747
6024,37.86741,-122.58748
6025,37.86744,-122.58749
6026,37.86746,-122.5875
6027,37.8675,-122.58751
6028,37.86752,-122.58752
6029,37.86755,-122.58753
6030,37.86758,-122.58754
6031,37.8676,-122.58755
6032,37.86762,-122.58755
6033,37.86764,-122.58756
6034,37.86767,-122.58758
6035,37.86768,-122.5876
6036,37.86771,-122.58761
6037,37.86773,-122.58762
6038,37.86775,-122.58763
6039,37.86778,-122.58765
6040,37.86781,-122.58766
6041,37.86784,-122.58769
6042,37.86786,-122.58772
6043,37.86789,-122.58777
6044,37.86791,-122.58782
6045,37.86793,-122.58788
6046,37.86795,-122.58795
6047,37.86798,-122.58803
6048,37.868,-122.58812
6049,37.86803,-122.58822
6050,37.86807,-122.58831
6051,37.86811,-122.5884
6052,37.86817,-122.58848
6053,37.86823,-122.58855
6054,37.8683,-122.5886
6055,37.86837,-122.58865
6056,37.86844,-122.5887
6057,37.8685,-122.58875
6058,37.86856,-122.5888
6059,37.86863,-122.58885
6060,37.8687,-122.5889
6061,37.86876,-122.58895
6062,37.86883,-122.589
6063,37.8689,-122.58905
6064,37.86896,-122.5891
6065,37.86902,-122.58915
6066,37.86908,-122.58919
6067,37.86914,-122.58924
6068,37.8692,-122.58928
6069,37.86926,-122.58932
6070,37.86931,-122.58936
6071,37.86937,-122.5894
6072,37.86943,-122.58944
6073,37.86949,-122.58949
6074,37.86955,-122.58954
6075,37.8696,-122.58958
6076,37.86966,-122.58962
6077,37.86972,-122.58967
6078,37.86978,-122.5897
6079,37.86983,-122.58974
6080,37.86989,-122.58977
6081,37.86994,-122.5898
6082,37.87,-122.58983
6083,37.87006,-122.58986
6084,37.87011,-122.58989
6085,37.87017,-122.58991
6086,37.87022,-122.58994
6087,37.87027,-122.58996
6088,37.87032,-122.58998
6089,37.87037,-122.59001
6090,37.87042,-122.59003
6091,37.87047,-122.59005
6092,37.87051,-122.59007
6093,37.87055,-122.59009
6094,37.8706,-122.59011
6095,37.87064,-122.59013
6096,37.87068,-122.59015
6097,37.87071,-122.59017
6098,37.87075,-122.59019
6099,37.87079,-122.59021
6100,37.87082,-122.59023
6101,37.87086,-122.59024
6102,37.8709,-122.59026
6103,37.87095,-122.59028
6104,37.87099,-122.5903
6105,37.87103,-122.59032
6106,37.87108,-122.59035
6107,37.87112,-122.59037
6108,37.87116,-122.59039
6109,37.8712,-122.59041
6110,37.87124,-122.59044
6111,37.87128,-122.59046
6112,37.87132,-122.59048
6113,37.87135,-122.59051
6114,37.87139,-122.59054
6115,37.87143,-122.59057
6116,37.87146,-122.5906
6117,37.8715,-122.59063
6118,37.87154,-122.59067
6119,37.87158,-122.59071
6120,37.87162,-122.59075
6121,37.87166,-122.5908
6122,37.87171,-122.59085
6123,37.87175,-122.5909
6124,37.8718,-122.59095
6125,37.87185,-122.591
6126,37.87189,-122.59105
6127,37.87194,-122.5911
6128,37.87199,-122.59116
6129,37.87203,-122.5912
6130,37.87208,-122.59126
6131,37.87213,-122.59131
6132,37.87218,-122.59136
6133,37.87223,-122.59141
6134,37.87228,-122.59146
6135,37.87233,-122.59151
6136,37.87238,-122.59155
6137,37.87244,-122.59159
6138,37.8725,-122.59162
6139,37.87256,-122.59165
6140,37.87262,-122.59169
6141,37.87268,-122.59172
6142,37.87274,-122.59176
6143,37.87279,-122.59181
6144,37.87285,-122.59186
6145,37.8729,-122.59191
6146,37.87295,-122.59196
6147,37.873,-122.59201
6148,37.87305,-122.59206
6149,37.87311,-122.5921
6150,37.87317,-122.59214
6151,37.87323,-122.59217
6152,37.87328,-122.59222
6153,37.87333,-122.59226
6154,37.87338,-122.5923
6155,37.87343,-122.59235
6156,37.87348,-122.5924
6157,37.87352,-122.59246
6158,37.87356,-122.59252
6159,37.8736,-122.59258
6160,37.87365,-122.59265
6161,37.8737,-122.59271
6162,37.87375,-122.59277
6163,37.8738,-122.59282
6164,37.87385,-122.59288
6165,37.87391,-122.59292
6166,37.87396,-122.59296
6167,37.87402,-122.593
6168,37.87408,-122.59304
6169,37.87413,-122.59307
6170,37.87419,-122.59311
6171,37.87424,-122.59315
6172,37.8743,-122.59319
6173,37.87437,-122.59324
6174,37.87444,-122.59328
6175,37.8745,-122.59334
6176,37.87457,-122.59341
6177,37.87462,-122.59348
6178,37.87468,-122.59356
6179,37.87472,-122.59363
6180,37.87478,-122.5937
6181,37.87483,-122.59376
6182,37.87489,-122.59381
6183,37.87496,-122.59385
6184,37.87501,-122.5939
6185,37.87507,-122.59395
6186,37.87511,-122.59402
6187,37.87514,-122.59409
6188,37.87517,-122.59417
6189,37.8752,-122.59425
6190,37.87522,-122.59433
6191,37.87525,-122.59441
6192,37.87528,-122.59449
6193,37.87531,-122.59457
6194,37.87533,-122.59466
6195,37.87534,-122.59475
6196,37.87533,-122.59484
6197,37.87532,-122.59494
6198,37.87529,-122.59502
6199,37.87526,-122.59512
6200,37.87523,-122.59521
6201,37.8752,-122.5953
6202,37.87518,-122.5954
6203,37.87516,-122.59549
6204,37.87514,-122.59559
6205,37.87513,-122.59569
6206,37.87512,-122.59578
6207,37.87511,-122.59588
6208,37.87511,-122.59597
6209,37.8751,-122.59606
6210,37.87509,-122.59615
6211,37.87509,-122.59624
6212,37.87508,-122.59633
6213,37.87508,-122.59642
6214,37.87507,-122.59651
6215,37.87506,-122.5966
6216,37.87504,-122.5967
6217,37.87503,-122.59679
6218,37.87501,-122.59688
6219,37.87499,-122.59697
6220,37.87496,-122.59706
6221,37.87493,-122.59715
6222,37.87489,-122.59723
6223,37.87486,-122.59731
6224,37.87482,-122.59739
6225,37.87479,-122.59747
6226,37.87477,-122.59756
6227,37.87476,-122.59764
6228,37.87476,-122.59772
6229,37.87477,-122.5978
6230,37.87478,-122.59788
6231,37.87479,-122.59796
6232,37.8748,-122.59804
6233,37.87481,-122.59812
6234,37.87482,-122.5982
6235,37.87484,-122.59828
6236,37.87485,-122.59836
6237,37.87486,-122.59844
6238,37.87488,-122.59853
6239,37.8749,-122.59862
6240,37.87492,-122.5987
6241,37.87495,-122.59878
6242,37.87498,-122.59886
6243,37.87503,-122.59893
6244,37.87508,-122.59899
6245,37.87514,-122.59904
6246,37.8752,-122.59908
6247,37.87527,-122.59911
6248,37.87534,-122.59913
6249,37.8754,-122.59914
6250,37.87546,-122.59915
6251,37.87552,-122.59915
6252,37.87558,-122.59916
6253,37.87563,-122.59918
6254,37.87568,-122.5992
6255,37.87573,-122.59923
6256,37.87577,-122.59926
6257,37.87582,-122.59929
6258,37.87586,-122.59932
6259,37.8759,-122.59936
6260,37.87594,-122.5994
6261,37.87598,-122.59944
6262,37.87602,-122.59949
6263,37.87607,-122.59954
6264,37.87612,-122.59959
6265,37.87616,-122.59963
6266,37.87621,-122.59968
6267,37.87625,-122.59972
6268,37.8763,-122.59977
6269,37.87634,-122.59982
6270,37.87637,-122.59987
6271,37.87641,-122.59992
6272,37.87644,-122.59998
6273,37.87646,-122.60004
6274,37.87649,-122.6001
6275,37.87651,-122.60016
6276,37.87653,-122.60022
6277,37.87656,-122.60029
6278,37.87658,-122.60036
6279,37.8766,-122.60043
6280,37.87662,-122.6005
6281,37.87664,-122.60057
6282,37.87665,-122.60063
6283,37.87666,-122.60069
6284,37.87668,-122.60074
6285,37.87669,-122.60079
6286,37.8767,-122.60085
6287,37.87671,-122.6009
6288,37.87672,-122.60095
6289,37.87673,-122.601
6290,37.87674,-122.60105
6291,37.87675,-122.60109
6292,37.87676,-122.60114
6293,37.87676,-122.60119
6294,37.87677,-122.60124
6295,37.87678,-122.60129
6296,37.87678,-122.60134
6297,37.87679,-122.60139
6298,37.87679,-122.60144
6299,37.87679,-122.6015
6300,37.8768,-122.60155
6301,37.87681,-122.6016
6302,37.87682,-122.60166
6303,37.87685,-122.60171
6304,37.87688,-122.60175
6305,37.87693,-122.60178
6306,37.87698,-122.6018
6307,37.87704,-122.60182
6308,37.87709,-122.60184
6309,37.87715,-122.60185
6310,37.87722,-122.60185
6311,37.87728,-122.60183
6312,37.87734,-122.6018
6313,37.87741,-122.60176
6314,37.87747,-122.60171
6315,37.87753,-122.60166
6316,37.87758,-122.6016
6317,37.87763,-122.60154
6318,37.87768,-122.60148
6319,37.87773,-122.60141
6320,37.87778,-122.60133
6321,37.87782,-122.60126
6322,37.87786,-122.60118
6323,37.87789,-122.60109
6324,37.87793,-122.60101
6325,37.87796,-122.60093
6326,37.87799,-122.60084
6327,37.87802,-122.60076
6328,37.87805,-122.60069
6329,37.87808,-122.60061
6330,37.87811,-122.60054
6331,37.87814,-122.60046
6332,37.87817,-122.60039
6333,37.8782,-122.60032
6334,37.87824,-122.60026
6335,37.87828,-122.6002
6336,37.87833,-122.60016
6337,37.8784,-122.60013
6338,37.87847,-122.60013
6339,37.87854,-122.60016
6340,37.87859,-122.60021
6341,37.87862,-122.60027
6342,37.87864,-122.60034
6343,37.87865,-122.60042
6344,37.87865,-122.6005
6345,37.87865,-122.60058
6346,37.87865,-122.60065
6347,37.87866,-122.60073
6348,37.87867,-122.6008
6349,37.87868,-122.60086
6350,37.87871,-122.60092
6351,37.87874,-122.60098
6352,37.87877,-122.60101
6353,37.87882,-122.60104
6354,37.87886,-122.60105
6355,37.8789,-122.60106
6356,37.87894,-122.60106
6357,37.87897,-122.60105
6358,37.87901,-122.60105
6359,37.87904,-122.60104
6360,37.87908,-122.60104
6361,37.87911,-122.60104
6362,37.87914,-122.60105
6363,37.87916,-122.60106
6364,37.87918,-122.60107
6365,37.87919,-122.60107
6366,37.8792,-122.60108
6367,37.8792,-122.60107
6368,37.8792,-122.60115
6369,37.87921,-122.60117
6370,37.87922,-122.60121
6371,37.87924,-122.60124
6372,37.87925,-122.60129
6373,37.87924,-122.60134
6374,37.87924,-122.60138
6375,37.87922,-122.60143
6376,37.87919,-122.60148
6377,37.87915,-122.60151
6378,37.87912,-122.60154
6379,37.87907,-122.60157
6380,37.87903,-122.6016
6381,37.87898,-122.60163
6382,37.87894,-122.60166
6383,37.8789,-122.6017
6384,37.87887,-122.60174
6385,37.87884,-122.60178
6386,37.87881,-122.60182
6387,37.87878,-122.60187
6388,37.87876,-122.60191
6389,37.87873,-122.60195
6390,37.87869,-122.60199
6391,37.87865,-122.60202
6392,37.8786,-122.60206
6393,37.87856,-122.60209
6394,37.87852,-122.60213
6395,37.87848,-122.60217
6396,37.87845,-122.6022
6397,37.87842,-122.60225
6398,37.87839,-122.6023
6399,37.87837,-122.60235
6400,37.87835,-122.60241
6401,37.87833,-122.60246
6402,37.87831,-122.60252
6403,37.8783,-122.60257
6404,37.87828,-122.60262
6405,37.87827,-122.60268
6406,37.87826,-122.60273
6407,37.87824,-122.60278
6408,37.87823,-122.60283
6409,37.87822,-122.60288
6410,37.8782,-122.60293
6411,37.87819,-122.60297
6412,37.87817,-122.60301
6413,37.87816,-122.60306
6414,37.87814,-122.60311
6415,37.87813,-122.60316
6416,37.87812,-122.60321
6417,37.87812,-122.60326
6418,37.87813,-122.60331
6419,37.87814,-122.60336
6420,37.87815,-122.6034
6421,37.87817,-122.60345
6422,37.87818,-122.60349
6423,37.8782,-122.60354
6424,37.87821,-122.60358
6425,37.87823,-122.60363
6426,37.87825,-122.60368
6427,37.87828,-122.60372
6428,37.8783,-122.60378
6429,37.87832,-122.60383
6430,37.87835,-122.60387
6431,37.87837,-122.60392
6432,37.8784,-122.60396
6433,37.87843,-122.60401
6434,37.87845,-122.60405
6435,37.87848,-122.60409
6436,37.8785,-122.60413
6437,37.87851,-122.60418
6438,37.87851,-122.60424
6439,37.8785,-122.60429
6440,37.87848,-122.60434
6441,37.87845,-122.60438
6442,37.87841,-122.60442
6443,37.87837,-122.60445
6444,37.87832,-122.60448
6445,37.87827,-122.6045
6446,37.87822,-122.60452
6447,37.87818,-122.60455
6448,37.87813,-122.60457
6449,37.87809,-122.60458
6450,37.87804,-122.6046
6451,37.878,-122.60462
6452,37.87796,-122.60464
6453,37.87791,-122.60465
6454,37.87786,-122.60466
6455,37.87782,-122.60467
6456,37.87778,-122.60468
6457,37.87774,-122.6047
6458,37.8777,-122.60472
6459,37.87766,-122.60474
6460,37.87762,-122.60477
6461,37.87759,-122.6048
6462,37.87756,-122.60484
6463,37.87753,-122.60488
6464,37.8775,-122.60492
6465,37.87747,-122.60497
6466,37.87744,-122.60501
6467,37.87742,-122.60506
6468,37.8774,-122.60512
6469,37.87738,-122.60518
6470,37.87737,-122.60524
6471,37.87738,-122.6053
6472,37.8774,-122.60536
6473,37.87743,-122.60541
6474,37.87747,-122.60545
6475,37.87751,-122.6055
6476,37.87755,-122.60554
6477,37.87759,-122.60559
6478,37.87763,-122.60564
6479,37.87766,-122.60569
6480,37.8777,-122.60573
6481,37.87774,-122.60578
6482,37.87778,-122.60583
6483,37.87782,-122.60588
6484,37.87785,-122.60594
6485,37.87789,-122.606
6486,37.87792,-122.60606
6487,37.87794,-122.60613
6488,37.87796,-122.60621
6489,37.87798,-122.60629
6490,37.87799,-122.60638
6491,37.87801,-122.60647
6492,37.87804,-122.60656
6493,37.87808,-122.60665
6494,37.87814,-122.60673
6495,37.87819,-122.6068
6496,37.87825,-122.60686
6497,37.87831,-122.60692
6498,37.87835,-122.60699
6499,37.87839,-122.60707
6500,37.87842,-122.60716
6501,37.87844,-122.60725
6502,37.87845,-122.60735
6503,37.87846,-122.60745
6504,37.87846,-122.60755
6505,37.87848,-122.60765
6506,37.8785,-122.60775
6507,37.87852,-122.60785
6508,37.87854,-122.60795
6509,37.87855,-122.60806
6510,37.87856,-122.60816
6511,37.87856,-122.60827
6512,37.87856,-122.60838
6513,37.87856,-122.60848
6514,37.87856,-122.60859
6515,37.87858,-122.60869
6516,37.87861,-122.60879
6517,37.87865,-122.60887
6518,37.8787,-122.60895
6519,37.87876,-122.60902
6520,37.87882,-122.60907
6521,37.87887,-122.60913
6522,37.87893,-122.60918
6523,37.87898,-122.60923
6524,37.87903,-122.60928
6525,37.87908,-122.60933
6526,37.87913,-122.60937
6527,37.87918,-122.60942
6528,37.87922,-122.60946
6529,37.87926,-122.6095
6530,37.8793,-122.60954
6531,37.87934,-122.60958
6532,37.87938,-122.60963
6533,37.87941,-122.60968
6534,37.87945,-122.60974
6535,37.87948,-122.6098
6536,37.8795,-122.60986
6537,37.87953,-122.60992
6538,37.87956,-122.60999
6539,37.87957,-122.61006
6540,37.87958,-122.61014
6541,37.87958,-122.61022
6542,37.87958,-122.6103
6543,37.87958,-122.61038
6544,37.87957,-122.61047
6545,37.87955,-122.61055
6546,37.87953,-122.61063
6547,37.8795,-122.61071
6548,37.87948,-122.6108
6549,37.87946,-122.61089
6550,37.87943,-122.61098
6551,37.87941,-122.61107
6552,37.87938,-122.61116
6553,37.87936,-122.61125
6554,37.87933,-122.61134
6555,37.87931,-122.61143
6556,37.87929,-122.61152
6557,37.87926,-122.6116
6558,37.87924,-122.61169
6559,37.87923,-122.61178
6560,37.87922,-122.61187
6561,37.87922,-122.61196
6562,37.87925,-122.61203
6563,37.8793,-122.61208
6564,37.87937,-122.61211
6565,37.87944,-122.61211
6566,37.8795,-122.6121
6567,37.87957,-122.61209
6568,37.87964,-122.61209
6569,37.8797,-122.6121
6570,37.87976,-122.61211
6571,37.87982,-122.61214
6572,37.87989,-122.61215
6573,37.87996,-122.61215
6574,37.88003,-122.61213
6575,37.88009,-122.6121
6576,37.88016,-122.61208
6577,37.88022,-122.61207
6578,37.88029,-122.61206
6579,37.88036,-122.61205
6580,37.88042,-122.61206
6581,37.88049,-122.61206
6582,37.88056,-122.61207
6583,37.88063,-122.61208
6584,37.8807,-122.61209
6585,37.88077,-122.61209
6586,37.88084,-122.61209
6587,37.8809,-122.61209
6588,37.88097,-122.61208
6589,37.88103,-122.61206
6590,37.88109,-122.61203
6591,37.88115,-122.61199
6592,37.88121,-122.61195
6593,37.88127,-122.61192
6594,37.88132,-122.61189
6595,37.88138,-122.61186
6596,37.88144,-122.61183
6597,37.88149,-122.6118
6598,37.88154,-122.61178
6599,37.8816,-122.61175
6600,37.88164,-122.61171
6601,37.88169,-122.61167
6602,37.88173,-122.61163
6603,37.88177,-122.61159
6604,37.88181,-122.61154
6605,37.88186,-122.61151
6606,37.88191,-122.61148
6607,37.88196,-122.61145
6608,37.88202,-122.61143
6609,37.88207,-122.61141
6610,37.88212,-122.61138
6611,37.88218,-122.61136
6612,37.88223,-122.61133
6613,37.88229,-122.6113
6614,37.88234,-122.61128
6615,37.8824,-122.61125
6616,37.88246,-122.61122
6617,37.88251,-122.6112
6618,37.88257,-122.61118
6619,37.88262,-122.61115
6620,37.88267,-122.61111
6621,37.88271,-122.61106
6622,37.88274,-122.61101
6623,37.88278,-122.61096
6624,37.88281,-122.61092
6625,37.88285,-122.61087
6626,37.8829,-122.61085
6627,37.88294,-122.61085
6628,37.88299,-122.61087
6629,37.88302,-122.61091
6630,37.88305,-122.61098
6631,37.88306,-122.61104
6632,37.88304,-122.6111
6633,37.88302,-122.61115
6634,37.88299,-122.6112
6635,37.88295,-122.61126
6636,37.88291,-122.61131
6637,37.88288,-122.61137
6638,37.88285,-122.61143
6639,37.88281,-122.6115
6640,37.88277,-122.61156
6641,37.88272,-122.61162
6642,37.88268,-122.61168
6643,37.88263,-122.61174
6644,37.88259,-122.61179
6645,37.88254,-122.61184
6646,37.8825,-122.61189
6647,37.88245,-122.61193
6648,37.8824,-122.61197
6649,37.88235,-122.612
6650,37.88231,-122.61203
6651,37.88227,-122.61208
6652,37.88224,-122.61213
6653,37.88222,-122.61218
6654,37.88221,-122.61224
6655,37.8822,-122.61229
6656,37.8822,-122.61235
6657,37.88219,-122.6124
6658,37.88219,-122.61246
6659,37.88219,-122.61251
6660,37.88219,-122.61257
6661,37.88219,-122.61262
6662,37.88218,-122.61267
6663,37.88217,-122.61272
6664,37.88215,-122.61276
6665,37.88213,-122.6128
6666,37.88209,-122.61283
6667,37.88205,-122.61285
6668,37.882,-122.61286
6669,37.88195,-122.61286
6670,37.88189,-122.61287
6671,37.88184,-122.61288
6672,37.88178,-122.6129
6673,37.88174,-122.61292
6674,37.8817,-122.61295
6675,37.88166,-122.61299
6676,37.88162,-122.61302
6677,37.88159,-122.61305
6678,37.88155,-122.61307
6679,37.88151,-122.61309
6680,37.88147,-122.61312
6681,37.88143,-122.61314
6682,37.88139,-122.61316
6683,37.88135,-122.61319
6684,37.88131,-122.61322
6685,37.88128,-122.61325
6686,37.88124,-122.61328
